site_name,year,ndvi_slope,ndvi_intercept,evi_slope,evi_intercept,grvi_slope,grvi_intercept,rsr_slope,rsr_intercept,ndii_slope,ndii_intercept,nbr_slope,nbr_intercept,kttc_grn_slope,kttc_grn_intercept,kttc_wet_slope,kttc_wet_intercept,cone_count_stdv,mast_year,mast_rel_year
KLOO,2007,-0.0021789788431607325,1.0661557971234443,-0.0015212633488043028,0.6010732298230371,2.831103949506246e-05,0.03948277821850797,-0.05341486067066909,13.430625470869249,0.0002008516086699772,0.17561848987820178,-4.9134821120348955e-05,0.47185341682495596,-0.0006667451687347859,0.23082358177775184,0.00042903641887406016,-0.15553372099473012,-0.3890364742016285,0,-3
KLOO,2008,-0.002095174320016229,1.048276273101333,-0.0014677814590245203,0.5926944273870307,-0.0006250813471332579,0.21214265833902876,-0.06720573878341411,17.410092752234263,0.0009635424911339811,0.055368398078018854,0.00057947600477962,0.3778467844722859,-0.0006854637074814873,0.23448142734250538,0.0005348547712535025,-0.16562342840070998,-0.564812499820606,0,-2
KLOO,2009,-0.0022054602603320886,1.0784682752344543,-0.001871823347243647,0.7075816086229756,-0.0014787069320916354,0.38967851068552906,-0.07391730449019207,19.111695945055654,-0.0001972535600833021,0.30450956195110357,-0.000585662773794569,0.6360727288061512,-0.0005964008050385024,0.22255510522897698,0.0003306305077134331,-0.12599447532831076,-0.4625772694838678,0,-1
KLOO,2010,-0.003937735292811061,1.479011539556093,0.0011379518300385603,-0.007922804364741798,-0.00045009982306256887,0.15220515908604842,-0.09024201180309914,23.515587929321477,-0.0025783843871285588,0.7925520383186264,-0.005771879716007108,1.7229184002293634,0.0012018487591309965,-0.17623165975136057,-0.001000087732682329,0.16349203734080003,2.929239548375832,1,0
KLOO,2011,-0.0006494281263213046,0.8017389905738681,-0.0005988298257856616,0.41884047556148585,-0.00042424047902003435,0.17502975752536432,-0.0691088270685734,18.122458621491347,0.0011460872254726194,0.02866414079886348,0.000783520089721202,0.3619316479089032,-0.0005491639496322057,0.2069221293572951,0.0004495331322285945,-0.14689614784772953,-0.6509485637745014,0,1
KLOO,2012,-0.004750909270833326,1.82257181382489,0.00035233745628966,0.21114926227397746,-0.003910381534278784,1.0372952092187888,-0.5891376350891684,142.50942815190064,-0.002476630253444731,0.9182841077337418,-0.003691137172478376,1.4585211811588934,0.0014505301117878136,-0.23818939868016553,-0.0012069685653772807,0.24150869198654001,-0.3931818077329202,0,-2
KLOO,2013,0.00012607611381156188,0.7043918662357478,-0.0010226447861011881,0.5489642122475422,-0.0006012042591727368,0.2578381086124172,-0.09809550836895817,26.083896421942477,0.0005126393525709495,0.20395863199660935,0.00047030168705789865,0.45380256648972206,-0.00032039888969820764,0.18268276293023689,0.00033829051584247387,-0.12405512651992809,-0.3484046686249132,0,-1
KLOO,2014,-0.0015427967213582962,1.0057000884355909,0.00018108588370888587,0.24563359241434274,-0.000318089850878566,0.15089775027608474,-0.04588504942014118,13.71411855870656,0.0002840142818519851,0.2069267252055768,0.00048154159298649827,0.4098534707545375,-0.00015038112030948606,0.12207683537567808,0.0002010922539121767,-0.09406889189111249,2.3926540888758607,1,0
KLOO,2015,-0.0002796128599196132,0.6913382752464157,-9.602827868100753e-05,0.2905403334761738,-0.0006460946694756613,0.20733605153036427,-0.029150302941086212,9.086388830473254,0.0009429534939111627,0.022085449933285206,0.0008177924701927609,0.28720386562113753,-0.0001677451041788014,0.11649037895593872,0.0005174913372249204,-0.16903937319830223,-0.6510114379720813,0,1
KLOO,2016,-0.001027893529459316,0.8607269002913077,-0.0014374034352206437,0.5692919059983549,-0.0009380815036580813,0.27209281977736277,-0.048021440079806015,12.787427889279806,2.0739398510508317e-05,0.2365117405485727,-0.00044908849271211356,0.5850933272481212,-0.0005869263241507494,0.207387196560395,0.000267325287038359,-0.11067567015917337,-0.6463771930936779,0,none
SILVER,1999,0.0009057681768934785,0.3756932879851831,-0.001824421363751571,0.6430750670670118,-0.00041800092081478377,0.18719965361080065,-0.05296068019595795,12.761837661839738,0.0008214651909899478,-0.010481317762552789,0.001026066457855193,0.20681881283389858,-0.000247792559289896,0.12164612057708704,0.0006152981134475923,-0.19572725985081418,-0.3966936774878337,0,none
SILVER,2000,-0.002335624941124298,1.0960153071431886,-0.00046207113911388587,0.37002588618972987,-0.0021939381875664002,0.5062988130252797,-0.06462031161728604,16.70450179844042,-0.00021076761245489382,0.1827012379379238,-0.0015536161154017947,0.7018447318329477,-0.0003535465630251783,0.15328543500559183,8.31805024316375e-05,-0.09530924935860269,-0.4542541250462693,0,none
SILVER,2001,0.0004902426535027017,0.5079668540640321,-0.001441831652069946,0.5895286443725993,0.000642135894221578,-0.05242621665175029,-0.004272728676793569,4.51561537006018,-0.0005581529962965567,0.3029778724562934,-0.0003953085452762257,0.5073864287847778,-0.0005185662023929191,0.19377571041567548,0.00034167294785305744,-0.14352894077260123,-0.3200478304714658,0,none
SILVER,2002,-0.003993161698159418,1.4358217102050115,-0.0028015034462028398,0.852117035512506,-0.0016819735754036932,0.4168681378369653,-0.05365608075719462,14.581073742486138,-0.002007054093680032,0.5885001831401089,-0.0028010262097060345,1.0009904156580451,-0.000990140440066556,0.28776083811656766,0.00024543891898425193,-0.1206213027049502,-0.03943517121819647,0,-3
SILVER,2003,-0.004020575853982328,1.4643187147088135,-0.0020235758220615878,0.6844271592421287,-0.0011442615392896235,0.3216203203811925,-0.07765156578414029,20.304289533555945,-0.0006969724875612051,0.3177106036674438,-0.001083397556477776,0.656012870554977,-0.000785945547682008,0.24363425714179718,0.0002812178793094029,-0.12429333508951629,-0.4733290299786195,0,-2
SILVER,2004,-0.008082555914210008,2.27689527776605,-0.0011696284465396722,0.5185233730716678,-0.001687844784893271,0.42418686202473255,-0.08123498417763853,20.522524661246656,-0.0015776773368561992,0.5178342866160449,-0.00248711966291313,0.9700003531034487,-0.0014266329558144367,0.37773585158091116,0.0002405965772834201,-0.11375589461507035,-0.3848040244040205,0,-1
SILVER,2005,-0.004069923872102589,1.4067269466493855,-0.00271916238809298,0.8129979372232692,-0.0012297298448050898,0.3269905776932721,-0.040991681304596204,11.099357647695903,-0.002682414132490374,0.7241586711396832,-0.0035576129200720757,1.1538233157084135,-0.0009509586132256818,0.26906746648617114,0.00012859947096229924,-0.08939530907562479,2.7355352921778398,1,0
SILVER,2006,-0.0041507592788348905,1.4618461319271057,-0.0019528340473975313,0.659412681742865,-0.0011090195070596843,0.302914778026769,-0.04723656996007168,13.440426742562092,-0.0009588472354871007,0.36561604588317403,-0.001650414567993795,0.7690954079795311,-0.0008554642072166672,0.2536965019156672,0.00029453578939059695,-0.12724858527709526,-0.4907022567935582,0,1
SILVER,2007,-0.002799654201932414,1.1958243310551373,-0.0021872073123541703,0.7141680054514257,-0.0010178697913932836,0.3067230929829858,-0.0915666378527031,22.89789035375141,-0.0017256165972330544,0.545065175086652,-0.002165382820781744,0.8977406326245541,-0.000810029573190403,0.24781428192481458,0.00016859088822155765,-0.0976262397440994,-0.4531475969980525,0,-3
SILVER,2008,-0.002737872638402243,1.1372425196537277,-0.0014967083573577153,0.5390127170011874,-0.00020762448994706892,0.1250858878106674,-0.07552882330362053,19.03426920017708,-0.0003311657596303775,0.2580247319511438,-0.0008075475860869763,0.6076757641863632,-0.0004145851503129307,0.14651373862691294,0.00031884950615200736,-0.12180730367104908,-0.4723939125149101,0,-2
SILVER,2009,-0.0011324052204427903,0.7443801168597421,-0.0026514009445104303,0.8297967168562717,-0.0011985115383737624,0.3402360912403617,-0.033162947230314495,8.675742349458009,-0.0006943479773627358,0.3461784131007936,-0.0014254264236305447,0.7529572945055341,-0.0006107935971911898,0.19504091538526908,0.00020386705074329156,-0.10044341951913276,-0.3856143122476481,0,-1
SILVER,2010,-0.003512063007001308,1.3823890261245086,-0.0030025923126614116,0.9122116517816294,-0.0006563250459474621,0.2248384444332521,-0.05639991014842283,15.606637528712136,-0.0006921389106533602,0.3152234506049249,-0.001087232732366535,0.6592112659212549,-0.0010657314795591317,0.3091579243861008,0.0004993666376440168,-0.17561339989777364,2.866543978453574,1,0
SILVER,2011,-0.00334956237846207,1.3050601936289068,-0.002697939626207528,0.8367790117027802,-0.00136769880559747,0.36551365923438983,-0.04343835932517151,12.37638686845712,-0.00048424237254575734,0.2815571052876417,-0.0011854845495379688,0.6811930999404792,-0.0009962639274284511,0.29053358513127986,0.00043594875368530364,-0.1600462185086668,-0.4907932093486029,0,1
SILVER,2012,-0.0048060188006761664,1.7062854742832405,-0.001125414074847406,0.5300894658120239,4.028128068438684e-05,0.0650963955093698,-0.10493741639769312,25.812465873166794,2.9860226351705217e-05,0.20432433533716998,-0.0006258138204502557,0.5773742190769995,-0.00024004830059172,0.13257950526109563,0.00015405254245960068,-0.0957869998143207,-0.4428737326249131,0,-2
SILVER,2013,-0.0005563814878999599,0.8015406261814331,-0.002284774869060851,0.7908731142404655,-8.828000252038195e-06,0.1288000455390309,-0.05710534162154521,15.691967840280327,-0.00029358010668463583,0.2947589203914862,-0.00017335839746344603,0.5080366042815034,-0.0007236231646856194,0.2506997596252349,0.0004366314474301394,-0.15882910222496627,-0.2153699088811928,0,-1
SILVER,2014,-0.0025766462170212587,1.2243223560080754,-0.003020462769735695,0.9115005323539401,-0.0011480019980083585,0.3618399964644492,-0.08057179736841047,21.936340193359445,-0.0012790112103003026,0.47647769698144105,-0.0014780257093577477,0.7607120865658545,-0.0011029613904782439,0.31912794291684043,0.000290344172190413,-0.1237155471730397,0.7494303078073881,1,0
SILVER,2015,-0.002441949554645084,1.1386756254385042,-0.002908368489460513,0.8844793805985048,-0.0011881551570775027,0.36195300582863454,-0.04333191001658679,12.189689731479167,-0.0015140637896595048,0.5170878568516567,-0.0014638096759319492,0.7451467553019364,-0.0009569544894415275,0.2830095095006648,0.00026960170062008035,-0.1237301368066509,-0.4908213788646391,0,1
SILVER,2016,-0.0033716761188145724,1.3435228056924762,-0.0026456162065503644,0.822878255678829,-0.0019884041037924183,0.512988825470136,-0.040786243307354995,10.710947274883377,-0.0011775421096096544,0.43149838730961537,-0.0019284570287617837,0.8381302244516302,-0.0009539827564295218,0.2823406650552766,0.0002688350583715271,-0.12167536269736037,-0.4537002166214673,0,none
SILVER,2017,-0.0033827580546172487,1.3792093025208623,-0.0018380646531697788,0.647441088266394,-0.0016413004292126572,0.4785498612189583,-0.0614353525092869,16.43092838468948,-0.0014267722828319076,0.5158846528714677,-0.0017922657205631585,0.84832608370065,-0.0007275640104913175,0.23125855637824144,-0.0002513687130860228,0.002508751700398947,-0.3875291949374116,0,none
SULPHUR,1988,-0.0009197877444085505,0.8559307208876277,-0.001408192271306649,0.6040299423479742,-0.0008563504191739844,0.2635138402592585,-0.09737464082192807,25.121127858304764,0.0002702500191882188,0.20725968899619418,-2.1460149881882135e-05,0.5384266731554743,-0.0005369698811812391,0.21619144978247357,0.0003045781914220241,-0.12183614291478101,-0.20010653435405826,0,none
SULPHUR,1989,-7.97371723197729e-05,0.6907449619264932,-0.0012573523416013039,0.5926611996266457,-4.59015031253401e-05,0.09294601225216248,-0.0644345550297523,17.536108500200015,0.0006225791497739839,0.15327042861636858,0.0007339541085935892,0.39813086658858665,-0.00046887911774656744,0.21147425485660626,0.0004075092994249785,-0.14403174491837906,-0.5261983792122135,0,none
SULPHUR,1990,-0.0006657203882549654,0.763125172956576,-0.00082248773068353,0.491765623144739,-0.00024105765535265597,0.13789164004971932,-0.019468959998417704,7.785871914983943,0.0003915741843442751,0.2241656665939647,0.00033887923920176543,0.49881683199950744,-0.0003419380060536841,0.1772493925364542,0.00023917696656585238,-0.0992152216310571,-0.2675234975423488,0,-3
SULPHUR,1991,-0.0014521180524272002,0.9549385158217891,-0.0010073214060485232,0.517035391154056,-0.0010010029694245328,0.312997376333055,0.02204757077294949,-4.448938915618206,-0.0008845027792911374,0.551710287370744,-0.001051566881054209,0.8443852331171335,-0.00048676337937465005,0.20481115020708407,-2.6507597457610995e-05,-0.027846841254245275,-0.5254780389365019,0,-2
