date,year,doy,dyear,footprint,sat,npx,npx_frac,ndvi_mean,ndvi_stdv,evi_mean,evi_stdv,grvi_mean,grvi_stdv,rsr_mean,rsr_stdv,ndii_mean,ndii_stdv,nbr_mean,nbr_stdv,kttc_grn_mean,kttc_grn_stdv,kttc_wet_mean,kttc_wet_stdv,site_name
19990731,1999,212,1999.580821917808,P60R17,LT05,203,1.0,0.6199337615594568,0.03317957405425927,0.2860930787753943,0.04491341849838753,0.05068975963521661,0.04023007833602319,4.139862826432364,0.4741984253004184,0.17839247100851824,0.05639827433203923,0.4381977153851336,0.06290597974845118,0.09304887091149014,0.02238426973035457,-0.07708851029535266,0.02670771617891107,KLOO
19990731,1999,212,1999.580821917808,P60R17,LT05,215,1.0,0.6294744159251426,0.028907535135274682,0.2737087344442327,0.025188032648022714,0.05510906265446242,0.04252121017735022,4.2862871478664815,0.4306228343022628,0.21486645469802146,0.05880177386716784,0.4793863942289086,0.06634779138716737,0.08817688795537712,0.009008035446722394,-0.06239948746886163,0.01774524231433026,SULPHUR
19990814,1999,226,1999.619178082192,P62R17,LT05,364,0.9972602739726028,0.5187554414209408,0.043539097602032194,0.2421432394301432,0.019511681182596715,0.04706048058027509,0.031545914245956264,3.1546102107619127,0.35959677362224496,0.2101415344661937,0.05098094393112588,0.4285239458700025,0.07072294784701587,0.07189351683902094,0.00700353214302658,-0.059519794479444686,0.016819347995930253,CHITTY
19990814,1999,226,1999.619178082192,P62R17,LT05,369,1.0,0.600055062167764,0.039633209983235336,0.22693237857950505,0.030124536225191286,0.1014335946731976,0.05096677212080033,4.0150628553394885,0.4938948478574089,0.21715593011607606,0.03223848101988451,0.4936649094507289,0.042950053750698935,0.06767903937136524,0.011149095114627082,-0.045836091150801485,0.007426783425606788,SILVER
19990823,1999,235,1999.6438356164385,P61R17,LT05,215,1.0,0.6226771926429641,0.031107386642406868,0.2493615878722405,0.020901141037895345,0.06951485810721819,0.0558664055170085,0.24718548376480595,0.024535666271875364,0.2590401205141362,0.06846530167504042,0.5142555787779367,0.06882085390603812,0.07830970968920345,0.007738220266987622,-0.04658899602694935,0.016427376368858392,SULPHUR
19990823,1999,235,1999.6438356164385,P61R17,LT05,368,0.997289972899729,0.5826949692240545,0.034268859234051416,0.22827515788804306,0.022766337453994298,0.05316885532622799,0.05316164930423355,0.21811347333358028,0.023176305715381047,0.20564091061088985,0.05685692617120284,0.4602092217913661,0.06167471004292816,0.07068208113195774,0.007879999141504857,-0.05359985867657035,0.015522346605310756,CHITTY
19990823,1999,235,1999.6438356164385,P61R17,LT05,203,1.0,0.6081388984680011,0.036488401623857504,0.2609761493791957,0.07327463804185959,0.05248599485281412,0.055052229077626316,0.2365679733895219,0.028170802015370627,0.21105528711161525,0.060454377355798235,0.4682525262929401,0.06756230791525747,0.08679883834433512,0.0630259038419187,-0.06447543153274737,0.061263850230736286,KLOO
19990823,1999,235,1999.6438356164385,P61R17,LT05,369,1.0,0.5925051708727608,0.04134818382931119,0.22400292449694345,0.029371407028236495,0.09821246839357513,0.05566827034821637,0.22571486322967035,0.029030908948659107,0.15471602096142434,0.036193523780998486,0.4184437096868495,0.04742217253898806,0.06522124517782396,0.010645021406929512,-0.05906985806532001,0.008517462844406791,SILVER
19990830,1999,242,1999.66301369863,P62R17,LT05,369,1.0,0.5455167442488341,0.03612911977043885,0.19500296386511365,0.025535716916035938,0.0999357050638334,0.056474516043834425,1.2673646030466532,0.13072352462358305,0.18941972567238646,0.03380732570249149,0.4502514506109491,0.0469840796109413,0.05502150446138072,0.009317969731302276,-0.04435704010035419,0.007575401603255256,SILVER
19990830,1999,242,1999.66301369863,P62R17,LT05,193,0.5287671232876713,0.4158747027494516,0.031205248917638363,0.2209657119798792,0.014916426894039053,0.041465345106075635,0.02804352713365215,0.8995370212836903,0.06784185458785158,0.2545965691633717,0.041184990448502164,0.4885351450715029,0.04813867198365568,0.05982467189070807,0.004971481085660223,-0.038755833438542366,0.011432277366498815,CHITTY
20000707,2000,189,2000.5178082191776,P62R17,LE07,369,1.0,0.659778651089047,0.03194336205736644,0.2731335680952143,0.025923897463594,0.094469765740663,0.04632748414851506,4.634241800944318,0.5380344737824935,0.14731096533050128,0.028325791334907813,0.4174117233130789,0.0368827106497326,0.08347038904628276,0.00974980068207116,-0.07461181591629583,0.008021090420047403,SILVER
20000707,2000,189,2000.5178082191776,P62R17,LE07,126,0.3452054794520548,0.5779074236956101,0.034297075929348296,0.2848107480673698,0.017324813471698494,0.07662618343937735,0.03868356552715981,3.5364986916691463,0.3622201055130687,0.1882782175622744,0.034349101122462665,0.4504837775137309,0.04439894306096937,0.08270885931678586,0.005343660553217229,-0.06681677470047577,0.010311001864262679,CHITTY
20000709,2000,191,2000.5232876712325,P60R17,LE07,203,1.0,0.6416698174233655,0.04091305604616,0.3068430662828579,0.0402630981691941,0.06540821214741699,0.0513078219292831,4.29324512109304,0.6556833657132027,0.1707152905988904,0.054228837503927665,0.4227408940746101,0.06068630664078215,0.09931503420299292,0.01719333893880926,-0.08501295119768698,0.02344965896841561,KLOO
20000709,2000,191,2000.5232876712325,P60R17,LE07,369,1.0,0.6447892245312213,0.03273699969611086,0.2934793249809501,0.02766148489254256,0.0908549617065922,0.03642529931777627,4.317847684895846,0.4960522865331377,0.13398534363667938,0.027675833267285937,0.3905218043451479,0.038990660115105776,0.08931932926244739,0.010829976209041216,-0.08617391001653656,0.008108764481362716,SILVER
20000709,2000,191,2000.5232876712325,P60R17,LE07,215,1.0,0.645289288905553,0.026257466733081228,0.2909576479214375,0.021802549944483208,0.072250060221767,0.03887384087489334,4.34876366351336,0.4185297789304621,0.20079950317829787,0.05683143812271123,0.4518791681222841,0.062331666856515214,0.09319812985265744,0.008185139972895591,-0.07117378614419502,0.01814273949110859,SULPHUR
20000709,2000,191,2000.5232876712325,P60R17,LE07,368,0.997289972899729,0.609114099002731,0.030395068354738406,0.2689759110784769,0.0224253785210988,0.05381557982419221,0.03866980343251212,3.844769582718484,0.39676826019290456,0.147591920313488,0.041091263343341435,0.3933229434098519,0.04891630615192745,0.08414440431836387,0.008016904080277859,-0.08014718037143319,0.01477740054937096,CHITTY
20000716,2000,198,2000.5424657534247,P61R17,LE07,215,1.0,0.6548352928707075,0.024259764143343576,0.29223958653758964,0.021877548540051073,0.07789849513632395,0.03904501077608289,4.5609597578666925,0.4077872928127465,0.2283876649505964,0.058853139241499285,0.4843534469507257,0.05656812904134247,0.09449818699888833,0.008101582898620193,-0.06376907388867878,0.017080537595891142,SULPHUR
20000716,2000,198,2000.5424657534247,P61R17,LE07,369,1.0,0.6694782084651764,0.03490986563709287,0.2862559880545973,0.02988219127789573,0.0943259066718262,0.0424851883121858,4.826777171895162,0.6278729201149842,0.1726406242330313,0.03229173595004352,0.4363651875036383,0.04006034590507514,0.08933021077416067,0.011234628726076114,-0.07293066947747545,0.008338861535838064,SILVER
20000716,2000,198,2000.5424657534247,P61R17,LE07,113,0.5566502463054187,0.6218299818072963,0.05779240188137628,0.2879189162050164,0.0603919942255791,0.06480568368700393,0.06448019653734363,4.150855133550061,0.8887161530870245,0.194600163205732,0.0809389332801267,0.4516032663123433,0.09003397976703915,0.09375697546733293,0.027463214111278625,-0.07792117702276448,0.0412960091276056,KLOO
20000716,2000,198,2000.5424657534247,P61R17,LE07,344,0.9322493224932248,0.6130082425142095,0.04133101410767898,0.2711041969697769,0.02364868733717656,0.05588622558699962,0.03517141481930335,3.967247567643112,0.4687898884543918,0.16521801073413672,0.04013704575458242,0.4213545017918312,0.046195576340653695,0.08542435334220405,0.008473490274734433,-0.07493348310791997,0.014855443415566704,CHITTY
20000723,2000,205,2000.5616438356165,P62R17,LE07,216,1.0,0.6335837947945643,0.030646558620368324,0.2746199264258664,0.024015082679194947,0.06912040803941444,0.0456401010442252,4.313160758061968,0.4545550387610126,0.2416308312522673,0.0545991295848609,0.4874624351344145,0.0573036669665904,0.08640568245417285,0.008696486053045054,-0.05623971187135801,0.015103218936592791,SULPHUR
20000723,2000,205,2000.5616438356165,P62R17,LE07,199,1.0,0.6264352226989691,0.0395761431087826,0.2774482014322733,0.0389195147837225,0.04964528161645063,0.04346061036911165,4.217823277221728,0.5810141817658026,0.21140813873664185,0.05461794724399178,0.4564614613533656,0.059312806468221686,0.08866956682607491,0.015452000075972054,-0.065537873452891,0.017560581494422273,KLOO
20000723,2000,205,2000.5616438356165,P62R17,LE07,280,0.7671232876712328,0.5460943216682496,0.030755674480168575,0.24004832227091985,0.029920047788202286,0.038031413850104966,0.03162161268405102,3.2832405058727656,0.2777588001853661,0.21000369132821944,0.040862253987494435,0.4381233923510631,0.04234621803064344,0.0716503943999728,0.010636781050018132,-0.0565644692367114,0.013774240588693752,CHITTY
20000801,2000,214,2000.5863013698638,P61R17,LE07,356,0.964769647696477,0.4155660700087865,0.04551694948428543,0.2562762361976339,0.024106286202076,0.012758411634732186,0.02172634353642097,2.30460295079372,0.2676916997623948,0.11716665454330714,0.017277600228219444,0.2428607552283225,0.043541266636186036,0.06579154815670461,0.009673182441304707,-0.10765871802481572,0.013353910003001328,SILVER
20000810,2000,223,2000.6109589041096,P60R17,LE07,369,1.0,0.6591090331884558,0.03930725938900037,0.2821600796298052,0.031851019192445165,0.10016072038559423,0.050432639701249934,4.830877073698062,0.7088204040307915,0.17594177614852075,0.03126794828756356,0.42947639817385547,0.04253408790827967,0.08472855070021226,0.01168984903417512,-0.06996841453550945,0.008101140181912408,SILVER
20000826,2000,239,2000.6547945205482,P60R18,LE07,368,0.997289972899729,0.6466992051642354,0.029906157387100944,0.27107385626531405,0.02715053492058373,0.07826811463001629,0.050847594209692516,3.4466944825608867,0.3640604027336851,0.256274003564113,0.04595754446833274,0.5112640198095871,0.04936007568352506,0.0850586506604448,0.010393091953563931,-0.05071899811351338,0.01297172834319873,CHITTY
20000826,2000,239,2000.6547945205482,P60R18,LE07,203,1.0,0.6554306886167225,0.03533053552769271,0.29010945808987404,0.08961988250383664,0.07228937110060862,0.04950228111788987,3.566654634999176,0.44822864693750974,0.25433424500936913,0.06521716419043302,0.5040926151810812,0.06675157719143532,0.0961670239149008,0.07292042046988131,-0.059608249321502674,0.055656353968519486,KLOO
20000826,2000,239,2000.6547945205482,P60R18,LE07,215,1.0,0.6654165871147416,0.03310311272039765,0.26842290659195633,0.02475662625146616,0.0861153024069603,0.05154614963765261,3.692838238300237,0.4540656524626088,0.28305545004550325,0.06749913788555614,0.5336555661948779,0.06447055725020233,0.08427067591436367,0.008724725101099829,-0.04527302801622601,0.01565778119281629,SULPHUR
20010712,2001,193,2001.528767123288,P60R18,LE07,214,0.9953488372093025,0.6725823873025624,0.035753666673351184,0.2818835354036914,0.08116519065291472,0.10304807218189777,0.0614955386979186,4.934916562454679,0.5879735182281685,0.2806666877933268,0.06742658733780439,0.5279610531650348,0.06742622295952544,0.0916324948199478,0.02970799396831458,-0.0522882247485252,0.02363521781816323,SULPHUR
20010712,2001,193,2001.528767123288,P60R17,LE07,369,1.0,0.6570650821086705,0.033414814291042434,0.3283876989135863,0.03368393247991998,0.10274598144938653,0.0358993730989388,4.543209718208449,0.5487365244532353,0.17191228624057728,0.02943644163303202,0.4187971801244998,0.03723808455916848,0.10203199985600657,0.013318351403195915,-0.08622243054494096,0.007446359469052271,SILVER
20010712,2001,193,2001.528767123288,P60R17,LE07,203,1.0,0.6740481471976244,0.03437386212880601,0.3450192134982149,0.04543825872500819,0.08461297778076678,0.0441830660559973,4.845206948861926,0.6766340547898494,0.21775980492688787,0.05227567008843656,0.4649414014872698,0.056963403862470376,0.11541832529284266,0.020554401757293117,-0.08204649681978342,0.02461822040130414,KLOO
20010712,2001,193,2001.528767123288,P60R17,LE07,368,0.997289972899729,0.6197151427523946,0.02964816092579255,0.3173596843025248,0.028770150772137605,0.05281120109828783,0.03152393781107562,3.9857725306834513,0.39058741489291815,0.1905020797298727,0.0350470670472035,0.4291550562379184,0.04037134375119893,0.10360935920018792,0.01108705756882144,-0.08376889109369423,0.013652891992931458,CHITTY
20010719,2001,200,2001.5479452054794,P61R17,LE07,27,0.12558139534883722,0.5088897567810842,0.0232458857806174,0.2957389726684172,0.020475758384653164,0.04364293967811582,0.02507675995854644,2.905097188074443,0.18366332384502465,0.23618290430249425,0.024845267648918097,0.4472712109897056,0.023888067036417958,0.0891237802738292,0.006974763202893857,-0.06465546333591361,0.008794470540801758,SULPHUR
20010719,2001,200,2001.5479452054794,P61R17,LE07,365,0.9891598915989159,0.5380050690374866,0.037659051286622655,0.2831468494066146,0.0269813898631691,0.056322502829195625,0.027723210778121583,3.172000077938012,0.35722109927396506,0.19148112764835126,0.02171707064222269,0.421672087409625,0.03256746751794499,0.08220742789021382,0.010645825968936484,-0.06983877227193377,0.005778380554381107,SILVER
20010728,2001,209,2001.5726027397257,P60R17,LE07,368,0.997289972899729,0.6585284722384908,0.03142227509572696,0.29771835521771634,0.03140327468416869,0.08282797149427333,0.04085029869112071,4.694224828245839,0.5639636733157698,0.22453504537950114,0.03891692512936051,0.4876770312683884,0.0445450291647608,0.09480329618293748,0.011731213914802908,-0.06356549204946227,0.012609948269739121,CHITTY
20010728,2001,209,2001.5726027397257,P60R17,LE07,215,1.0,0.6643920536085993,0.03733431138802893,0.30236494486818216,0.04470244725435017,0.09639238316550316,0.04757602342234806,4.825500301856804,0.6072731677812943,0.2706436798987563,0.06056126432992125,0.5232311702683489,0.05593040065529301,0.09562246188644573,0.016265418602526834,-0.054412127998763896,0.017363089751453856,SULPHUR
20010728,2001,209,2001.5726027397257,P60R17,LE07,369,1.0,0.5654116790660815,0.03830838500701552,0.29775241121131824,0.04379596997140025,0.0736374729214556,0.030468621864101868,3.46514094023544,0.38358024371605104,0.21461682230208864,0.024776948315799505,0.4474746211882266,0.03343060046036827,0.08575555997480194,0.01663574672279946,-0.06504296520432581,0.012088482591275979,SILVER
20010728,2001,209,2001.5726027397257,P60R17,LE07,203,1.0,0.6675445226905661,0.034173668375660604,0.32999099521442865,0.05963248882410665,0.09044385911202447,0.04105345127975353,4.8386915103385375,0.6257063439062598,0.2393346640262233,0.05504481703643308,0.4964490341065548,0.05879251697525989,0.1068558697864828,0.02619319671153015,-0.06878834703101311,0.026565583531017643,KLOO
20010813,2001,225,2001.6164383561645,P60R17,LE07,368,0.997289972899729,0.6792922596310366,0.033851275027655614,0.28862717928157616,0.030290674668700536,0.08924949632336203,0.05211039637387847,5.246481795637137,0.6799227510149707,0.2552506307097377,0.04232685837599698,0.5290031164052393,0.04685366841769408,0.09301497755091556,0.011780180957997207,-0.0536141843510729,0.01243951681871272,CHITTY
20010813,2001,225,2001.6164383561645,P60R17,LE07,203,1.0,0.6975882030579938,0.038087618966153744,0.30827121289154946,0.07669675668550159,0.10617122914935813,0.061127218854357186,5.653950268030026,0.8734901706965594,0.2685261521381993,0.05990210146612737,0.5397508487211321,0.06377698774185303,0.10089570360252158,0.04043483866807095,-0.05556847571342238,0.027657252764755256,KLOO
20010813,2001,225,2001.6164383561645,P60R17,LE07,369,1.0,0.6653560921192628,0.035907063976273565,0.2719770421442176,0.030344226647375936,0.11490914098398025,0.04848954105072248,4.982132533278292,0.6514710180624659,0.1669055197251633,0.02946582484622675,0.4218111962957025,0.04254763107147644,0.08102761276738271,0.011076045047066805,-0.06902091166102904,0.008095007614644194,SILVER
20010813,2001,225,2001.6164383561645,P60R17,LE07,215,1.0,0.6944837443559914,0.032314995495092085,0.2827345497912477,0.026794037036952663,0.10714584546234558,0.058967984721602126,5.562363958054234,0.7166852819594357,0.27513000228600565,0.06402478962546856,0.5399080218557318,0.06400053802381186,0.09011003674231764,0.009949568951447746,-0.048873677353898144,0.016007616294214527,SULPHUR
20010820,2001,232,2001.635616438356,P61R17,LE07,343,0.929539295392954,0.645477462727576,0.0363802955473617,0.2550986262282233,0.03950176121817812,0.1100250023218007,0.060347873636888476,4.0788830657480535,0.5206849891617082,0.29831006759526696,0.04673900071779899,0.5648871461094055,0.06060647268740388,0.07459631261395068,0.014216472585461281,-0.036194071570476834,0.013645628922999588,CHITTY
20010829,2001,241,2001.6602739726031,P60R17,LE07,369,1.0,0.6159418295108628,0.03758052314637719,0.2393830906400323,0.029506550305681375,0.10269992955541644,0.052075394382756636,3.2569802858148487,0.4143521448070069,0.16067709835208785,0.032546229832081545,0.3968362676559709,0.046363767725732336,0.06753704366089805,0.010355683090555384,-0.06238452646458886,0.008885324098043813,SILVER
20010921,2001,264,2001.7232876712326,P61R17,LE07,61,0.30049261083743845,0.5709348870089651,0.07474285899495221,0.20007014014377333,0.03074689852973866,-0.0008233585522461602,0.07707013329892436,0.6833382204587835,0.1596593745943561,0.20976435593985845,0.08938281155420831,0.4470278532676426,0.10214630505481767,0.06219973409374361,0.011015973527423116,-0.04763611534331303,0.014672420222873284,KLOO
20020706,2002,187,2002.5123287671233,P61R17,LE07,368,0.997289972899729,0.6299545293823102,0.02969207974966085,0.2683966928313398,0.023364147988307767,0.051711559157590785,0.04162773599189458,4.1450791377639975,0.432351983492252,0.1998376985557596,0.042481360372468496,0.4562980666405878,0.04701485684470734,0.08609788316921048,0.008767552773965669,-0.06502794676965065,0.012940098172572334,CHITTY
20020706,2002,187,2002.5123287671233,P61R17,LE07,215,1.0,0.6594659976182713,0.03345932589075752,0.2814623282315256,0.02367487871822423,0.07193160880246069,0.04803952590893081,4.6242882869950845,0.5879440167334925,0.2391836603763768,0.06238747804899743,0.493041949948255,0.06240707767313732,0.091074392163085,0.009101765244310951,-0.05892948151337924,0.01665688896952436,SULPHUR
20020706,2002,187,2002.5123287671233,P61R17,LE07,203,1.0,0.6605901002753947,0.04326546886118919,0.29761850225670256,0.041526751062362637,0.07897368738319117,0.048269819653640335,4.6452485817666735,0.7747527938413682,0.21679950665799785,0.0602389139148827,0.4675595415439761,0.0698267555974632,0.09694939495791187,0.017651424318988185,-0.06913846259480852,0.022170595291155025,KLOO
20020706,2002,187,2002.5123287671233,P61R17,LE07,369,1.0,0.6785620006445394,0.03252011982352518,0.2996994913876659,0.028257060608375423,0.0990333491850747,0.04167210430572338,4.899381157154591,0.6029660544259345,0.1795679467411304,0.029428349675088183,0.4472215572859913,0.039265297166330065,0.09529332057636608,0.011121001322579885,-0.07500909874148164,0.00771327242753017,SILVER
20020713,2002,194,2002.5315068493148,P62R17,LE07,369,1.0,0.7025925766642614,0.03433900860343391,0.31526313835586595,0.031883711892817496,0.10101912770407713,0.0495496008223303,5.470259665556116,0.7739416084054794,0.19931942070078887,0.03131475758451592,0.4721438209390454,0.03908065142042063,0.10060573377934842,0.011616892072056876,-0.07251839821249988,0.008147930513453382,SILVER
20020713,2002,194,2002.5315068493148,P62R17,LE07,173,0.8009259259259259,0.6243844136506114,0.03470449577483666,0.3329146917837608,0.0486082037963406,0.0979236735502958,0.038634778261059176,4.148308143571946,0.467501728543562,0.3132735674237841,0.056621192449423735,0.5715418292485019,0.05356459654086057,0.0981636053888102,0.01718944353428161,-0.04380381574780489,0.016404703514420384,SULPHUR
20020713,2002,194,2002.5315068493148,P62R17,LE07,159,0.4356164383561644,0.5585363307545607,0.037162455774448384,0.2137631545120568,0.02421230440985176,0.050687991801283416,0.048616189611181686,3.4341044549013846,0.3943768150094836,0.2868582039143483,0.03858980426347483,0.5324517210118053,0.04370899215201759,0.061668122763634876,0.00842456415618902,-0.031923045322537244,0.007900448473134213,CHITTY
20020715,2002,196,2002.5369863013696,P60R18,LE07,366,0.9918699186991872,0.6438476129437034,0.049259460440500016,0.3247614412181985,0.041823343848862535,0.08737467071353884,0.04497794322218707,4.414997430995844,0.6964989400565402,0.1905770114233272,0.03549490609836878,0.4463834145235459,0.04646321957994508,0.0995680658376911,0.015999417870960455,-0.07876388478194031,0.016148217631930434,SILVER
20020722,2002,203,2002.5561643835615,P61R17,LE07,369,1.0,0.5059512984949558,0.04186624758195145,0.2590920236472686,0.04579543028230251,0.056686257417632835,0.028152623773889836,2.9187423649639554,0.3179543566218053,0.20625797362105847,0.030502909893401018,0.4355483610121543,0.0330330650743604,0.07157168768456003,0.015960877356826168,-0.058777805847228026,0.014502151421479275,SILVER
20020731,2002,212,2002.580821917808,P60R17,LE07,369,1.0,0.650775364775454,0.034157336408630216,0.3007566087276958,0.031126846888716583,0.10445132295032383,0.04195493589035303,4.620340657009893,0.5708985327530333,0.1886055583146949,0.028433773462080977,0.4327270976057292,0.03945007360080163,0.08830690642568614,0.011303390111276434,-0.07102201216594241,0.007784254525797455,SILVER
20020915,2002,258,2002.7068493150684,P62R17,LE07,369,1.0,0.4050163859371826,0.041571921316598176,0.12097303989859398,0.01692450211818842,-0.023295873494042132,0.0562676240698468,0.665029014313433,0.06573520359407224,0.05228693375784374,0.051950910826032634,0.28190895676084765,0.0633067419885137,0.031116650134085117,0.005359064772276733,-0.053370745759906114,0.011830238638702351,SILVER
20020915,2002,258,2002.7068493150684,P62R17,LE07,169,0.8492462311557789,0.5708504201228409,0.07257173635573727,0.10372467911077618,1.246934946569853,0.04240091149800533,0.07686461785551246,1.0603794625547236,0.2209218873431755,0.2978300560034175,0.0868103184520381,0.5359910326752463,0.09590487649400464,0.05937330771061481,0.03263269788750358,-0.030883603771662382,0.019125644178191632,KLOO
20020915,2002,258,2002.7068493150684,P62R17,LE07,214,0.9907407407407408,0.5510374922371519,0.0738984332374653,0.1645562398358117,0.05499138302273472,0.046213350534658124,0.08753412192214302,0.9996981398651552,0.20613532737867085,0.3345597394894531,0.11793454974224632,0.5701646968613899,0.10447834259312286,0.04912891345346105,0.018967112594904814,-0.02344034713950859,0.02182753326127558,SULPHUR
20020917,2002,260,2002.7123287671234,P60R17,LE07,368,0.997289972899729,0.6070654944232884,0.051047699012145,0.23126747512231835,0.01952724524771065,0.03236652130323794,0.07467652789247056,1.3024262001506095,0.2092044728071052,0.2852604690538982,0.0770051173121628,0.5293285262231765,0.08405640545047009,0.07233483877385617,0.006417432661805368,-0.03906637762792015,0.015918039072871558,CHITTY
20020917,2002,260,2002.7123287671234,P60R17,LE07,201,0.9901477832512317,0.5835142207546336,0.06233550096399192,0.19857413402015853,0.2893350772248064,0.02093279069913984,0.07582066322015525,1.2195030123355524,0.2271578876511016,0.31973348305351945,0.08901353442758879,0.5667080658913134,0.09297678786513072,0.06779691364701787,0.03929596477132022,-0.029968481324257917,0.02140646760754996,KLOO
20020917,2002,260,2002.7123287671234,P60R17,LE07,369,1.0,0.3872030564608312,0.042630876907361184,0.12821151165179925,0.01807703051551837,-0.025404794667982657,0.05084011657952617,0.7108249166475071,0.07027158343966876,0.04391747144069817,0.04835910421075007,0.2482985657294993,0.05623030801858346,0.03093170100974864,0.005659414794882276,-0.06010609661111641,0.011763915251951059,SILVER
20020917,2002,260,2002.7123287671234,P60R17,LE07,143,0.6651162790697674,0.5990505282137671,0.05422031920575996,0.23455707918477345,0.024646454131922537,0.03496799919420027,0.06979835430596745,1.2716313721384362,0.20644952327187874,0.3180344034353374,0.09014309072888564,0.5629043897422303,0.09516643349800133,0.0725332546239614,0.00813466928748121,-0.032896525915680576,0.01693129666349603,SULPHUR
20021001,2002,274,2002.7506849315064,P62R17,LE07,364,0.9972602739726028,0.6213652995925706,0.04962207891893754,0.2491687116405433,0.022033738796964655,0.036304219272249666,0.0796777827996674,1.2809691238479528,0.206704733479258,0.30972706611789363,0.08432503686968433,0.5463016043711365,0.09128545297371372,0.07760052871689285,0.007021141143271223,-0.037919688994885264,0.017770692451281427,CHITTY
20021001,2002,274,2002.7506849315064,P62R17,LE07,90,0.4522613065326633,0.43848021367426016,0.10146548476527212,0.08991006068154095,0.033905723733711035,0.07262163882969681,0.12299618616105512,0.7925743607483533,0.2409810799508124,0.26635392307769035,0.08950201882855165,0.4964185803696607,0.13522786053658278,0.02006772614137934,0.0075276218843714484,-0.013310902276418618,0.009985407547219436,KLOO
20030710,2003,191,2003.5232876712325,P60R17,LT05,203,1.0,0.6433354162537085,0.03820445532246365,0.3092098004854143,0.04253083969861763,0.06669668728908418,0.04480165859341315,4.3937436161505135,0.6091208247988715,0.21904953710447736,0.05538076802076782,0.4597158463572305,0.0620889025003246,0.1017804672025946,0.018940907183648468,-0.07321056518894979,0.02229796566872597,KLOO
20030710,2003,191,2003.5232876712325,P60R17,LT05,368,0.997289972899729,0.6069079729667475,0.02956918493651112,0.2793287180942269,0.027447877533952152,0.06054944457472066,0.036909917499472485,3.882657656965896,0.3760610239180493,0.20175904947902093,0.04189144716600888,0.4463587852904757,0.04835660098034958,0.0885628571267678,0.010738176265798215,-0.0680514526187489,0.012718973028958988,CHITTY
20030710,2003,191,2003.5232876712325,P60R18,LT05,53,0.14363143631436315,0.6189008748301785,0.02851988617393577,0.2932593846297872,0.026703958203967898,0.0895949211566447,0.03165013563985065,3.9788939046754086,0.3678651281942989,0.15241445108533885,0.02329830719264844,0.4004344619906287,0.03285099589423168,0.08893194562061668,0.010007167627015107,-0.08222489955584929,0.006870629637810134,SILVER
20030710,2003,191,2003.5232876712325,P60R17,LT05,215,1.0,0.6348750428972072,0.02963528532299527,0.28717143214082075,0.025969304989859904,0.06097679603405436,0.04039261837490098,4.2655957009608265,0.4528561351670651,0.2206115209602376,0.05460791960594304,0.4633057809060194,0.0563824875567632,0.09334517300687104,0.010447132930003579,-0.06630487785447177,0.015198894951365503,SULPHUR
20030716,2003,197,2003.539726027397,P62R17,LE07,190,0.9547738693467336,0.6732769626487634,0.044316124517489036,0.2841773179545149,0.040138225990252685,0.07020453551060607,0.05678337940373454,5.001955295480759,0.90354292972778,0.2296704401713077,0.062437840784637474,0.4873437918317434,0.06620010722311782,0.09247622277994064,0.016064576877905308,-0.0615468835191151,0.017235272103391985,KLOO
20030716,2003,197,2003.539726027397,P62R17,LE07,283,0.7669376693766937,0.6770401754745405,0.029673042671093438,0.27609552356351386,0.022109228214578388,0.09450925128081844,0.05190704331462058,4.988413526244656,0.5533481065941511,0.1766188433718623,0.02350085929767725,0.4456747770935393,0.0340123068553744,0.08609804245430988,0.008148409862594434,-0.06857709599763469,0.006462397787192747,SILVER
20030716,2003,197,2003.539726027397,P62R17,LE07,322,0.8821917808219178,0.6479472420298462,0.03188657480347512,0.2594586116658384,0.027489617621186745,0.05654986922823563,0.04938758397711724,4.516874479163056,0.5072781010101209,0.21220244147174808,0.04521248426625278,0.4705684671908954,0.052920780469800616,0.08298979048375407,0.010108181232921676,-0.059164478012766336,0.012797371250689173,CHITTY
20030718,2003,199,2003.5452054794519,P60R17,LE07,46,0.2266009852216749,0.6427653305986686,0.03022558942067855,0.33796090054590283,0.027380070679698856,0.0904762673778378,0.03529499906373339,4.3427364385483065,0.482261392415521,0.2495868992579477,0.05181982767057356,0.4990453586147766,0.04953744811987962,0.10749852782888696,0.009727376780948193,-0.06677132299709909,0.015411107256930815,KLOO
20030718,2003,199,2003.5452054794519,P60R18,LE07,189,0.5121951219512195,0.5961052875449466,0.062381869705821276,0.30660542790101475,0.028289977148755238,0.07047096467907585,0.03339968830325171,3.790100453785435,0.6630899384073786,0.1551115413663844,0.025195994269311264,0.3987695578523093,0.03914430543606258,0.09085872617219376,0.01037638669364307,-0.08604862465595553,0.011915942308454646,SILVER
20030718,2003,199,2003.5452054794519,P60R18,LE07,183,0.8511627906976744,0.5690843704944276,0.049897326584602116,0.3067170156698928,0.023965438600235586,0.0452799357422294,0.03306623059434406,3.462826408184082,0.5045408963571621,0.19252109375671286,0.04071026133476663,0.42520845688071857,0.043731869490274716,0.0939786741093882,0.00980230587147092,-0.07845277727885827,0.013747174484902728,SULPHUR
